item,itemLabel,twitter_username,user_id
http://www.wikidata.org/entity/Q98158,Viola von Cramon-Taubadel,http://www.wikidata.org/entity/statement/Q98158-34DF2419-31E1-4219-A00C-C6B39013A53C,30507250
http://www.wikidata.org/entity/Q98788,Ingo Wellenreuther,http://www.wikidata.org/entity/statement/Q98788-E4F24656-BF75-450C-B48A-F177E1BE123B,54535670
http://www.wikidata.org/entity/Q96735,Sabine Bätzing-Lichtenthäler,http://www.wikidata.org/entity/statement/Q96735-E42B8E5D-5497-4F78-B552-C2ECF7BBCE69,281941547
http://www.wikidata.org/entity/Q96814,Josip Juratovic,http://www.wikidata.org/entity/statement/Q96814-A85430BA-74D7-4D60-93DD-2B3964620F26,738731811380076544
http://www.wikidata.org/entity/Q96820,Johannes Kahrs,http://www.wikidata.org/entity/statement/Q96820-2E6D51D9-76AE-4EB6-90FE-62B086AE9FFE,712995871143669760
http://www.wikidata.org/entity/Q96820,Johannes Kahrs,http://www.wikidata.org/entity/statement/Q96820-350FE52A-B0D6-4EA8-A461-B985F0225B9B,35687457
http://www.wikidata.org/entity/Q96967,Marieluise Beck,http://www.wikidata.org/entity/statement/Q96967-EA0762A0-6E71-4B89-AC87-8A98133E005E,763549040
http://www.wikidata.org/entity/Q96968,Rainer Arnold,http://www.wikidata.org/entity/statement/Q96968-078F05D5-4361-4A98-9B55-F8B30FF09D52,56990207
http://www.wikidata.org/entity/Q97573,Marion Walsmann,http://www.wikidata.org/entity/statement/Q97573-36CB43A1-0795-457A-90AC-9323A34656C6,576234213
http://www.wikidata.org/entity/Q97732,Christine Buchholz,http://www.wikidata.org/entity/statement/Q97732-0CAB1744-EEFE-4E90-B1D1-2A0B78B800BC,426403057
http://www.wikidata.org/entity/Q99328,Winfried Hermann,http://www.wikidata.org/entity/statement/Q99328-16e0c4b5-4179-13f6-872d-494dd14fcaf2,55505382
http://www.wikidata.org/entity/Q99450,Dietmar Bartsch,http://www.wikidata.org/entity/statement/Q99450-ACFEABAB-ED83-4C60-B983-84F6E7481E7D,2320519958
http://www.wikidata.org/entity/Q99456,Wolfgang Gehrcke,http://www.wikidata.org/entity/statement/Q99456-F78095CD-4580-4E0A-B386-16495866406D,532669620
http://www.wikidata.org/entity/Q99545,Thomas Feist,http://www.wikidata.org/entity/statement/Q99545-952E3BA9-BC20-4689-8C13-570A8526045A,47990090
http://www.wikidata.org/entity/Q99704,Andrej Hunko,http://www.wikidata.org/entity/statement/Q99704-96162C77-5717-4540-9518-E22213D16216,87281380
http://www.wikidata.org/entity/Q100797,Florian Pronold,http://www.wikidata.org/entity/statement/Q100797-DAD435E7-5C13-47E6-94CC-3A4610EC2D8E,19257571
http://www.wikidata.org/entity/Q101321,Heiner Garg,http://www.wikidata.org/entity/statement/Q101321-7c59e662-482c-7acb-7e2e-0102772c545f,291800749
http://www.wikidata.org/entity/Q101982,Stefan Birkner,http://www.wikidata.org/entity/statement/Q101982-3d375038-4d8b-a975-3356-db626cd8836d,580906159
http://www.wikidata.org/entity/Q105331,Nadine Schön,http://www.wikidata.org/entity/statement/Q105331-DE87EB6D-33C4-4B7B-A5B5-4AFC14FCA938,41840905
http://www.wikidata.org/entity/Q105355,Ingbert Liebing,http://www.wikidata.org/entity/statement/Q105355-8557bb19-4ed9-8ea2-a299-4a320258974a,2785989037
http://www.wikidata.org/entity/Q105426,Johannes Vogel,http://www.wikidata.org/entity/statement/Q105426-4d456786-44e0-759e-3049-112aa795fe3c,15630931
http://www.wikidata.org/entity/Q105564,Hans-Olaf Henkel,http://www.wikidata.org/entity/statement/Q105564-4FA6990B-2AAD-404D-9AA3-31291B6E6E7F,379325675
http://www.wikidata.org/entity/Q105663,Stephan Toscani,http://www.wikidata.org/entity/statement/Q105663-d7065562-83f6-4097-96c8-9f50d34a99ed,226945659
http://www.wikidata.org/entity/Q105676,Karl Lauterbach,http://www.wikidata.org/entity/statement/Q105676-24060821-67BB-4A67-A5F7-8DA72782B0CC,3292982985
http://www.wikidata.org/entity/Q105761,Klaus Buchner,http://www.wikidata.org/entity/statement/Q105761-554B6247-3C1E-439A-ACBE-6B92D09B7DC8,2257770468
http://www.wikidata.org/entity/Q102421,Peter Simon,http://www.wikidata.org/entity/statement/Q102421-45329DC5-1171-4DAB-AB06-0A3C6342D169,292917443
http://www.wikidata.org/entity/Q102641,Christian Dürr,http://www.wikidata.org/entity/statement/Q102641-70320f9e-44c3-0d64-ef7b-d3ba868d3f05,17535941
http://www.wikidata.org/entity/Q102992,Klaus Brähmig,http://www.wikidata.org/entity/statement/Q102992-55C48774-9053-4925-8FEF-F7530A60E1AA,825682037201842176
http://www.wikidata.org/entity/Q103165,Gitta Connemann,http://www.wikidata.org/entity/statement/Q103165-715EB2B2-4B19-47BD-80D0-97E40B7541E7,103658778
http://www.wikidata.org/entity/Q103519,Anton Hofreiter,http://www.wikidata.org/entity/statement/Q103519-E2E7FEB9-202F-4613-9797-0A536330B692,442678902
http://www.wikidata.org/entity/Q103523,Michael Meister,http://www.wikidata.org/entity/statement/Q103523-2839FD36-A8C3-41C5-850D-35B2610BDEF1,34214048
http://www.wikidata.org/entity/Q106206,Tarek Al-Wazir,http://www.wikidata.org/entity/statement/Q106206-3948A9C7-35C3-426B-9DB9-51FD6846259F,1361302316
http://www.wikidata.org/entity/Q106446,Laura Garavini,http://www.wikidata.org/entity/statement/Q106446-09f32bb9-4c6b-447a-e045-ed4c49ef7b88,321939235
http://www.wikidata.org/entity/Q106938,Christian Kühn,http://www.wikidata.org/entity/statement/Q106938-C0E72865-7815-4199-9D4D-1437322867BC,1143130812
http://www.wikidata.org/entity/Q107021,Marco Wanderwitz,http://www.wikidata.org/entity/statement/Q107021-421B1D32-55EB-4897-AF5D-F5C69CE570C6,16361044
http://www.wikidata.org/entity/Q103666,Joachim Pfeiffer,http://www.wikidata.org/entity/statement/Q103666-016D5174-406B-49B1-8CC7-FD9B30ACB226,t2343127653
http://www.wikidata.org/entity/Q103670,Karin Binder,http://www.wikidata.org/entity/statement/Q103670-88D82638-4CB0-466E-A42F-2798B4032A28,22142658
http://www.wikidata.org/entity/Q103710,Oliver Krischer,http://www.wikidata.org/entity/statement/Q103710-1EDD3DBF-2F48-4037-BBB6-28AC101EC7FD,88630242
http://www.wikidata.org/entity/Q103740,Ulla Jelpke,http://www.wikidata.org/entity/statement/Q103740-8DF6317F-6020-4931-A8B4-B145DA6F39B5,2837971145
http://www.wikidata.org/entity/Q103972,Filiz Polat,http://www.wikidata.org/entity/statement/Q103972-365f0715-4f52-fd83-cbc6-ad7279e4d489,194535434
http://www.wikidata.org/entity/Q104434,Ulrike Höfken,http://www.wikidata.org/entity/statement/Q104434-414c7b5e-478d-ec04-57a6-7645cfa1a0f9,40232749
http://www.wikidata.org/entity/Q104678,Bodo Ramelow,http://www.wikidata.org/entity/statement/Q104678-330388f4-41e3-8fd1-0764-9e3d7acf7905,21392844
